30.811, 1.000, 5.884
30.940, 1.000, 5.896
31.070, 1.000, 5.909
31.200, 1.000, 5.922
31.330, 1.000, 5.922
31.461, 1.000, 5.934
31.591, 1.000, 5.947
31.722, 1.000, 5.947
31.853, 1.000, 5.947
31.984, 1.000, 5.960
32.115, 1.000, 5.960
32.246, 1.000, 5.960
32.377, 1.000, 5.960
32.508, 1.000, 5.972
32.639, 1.000, 5.985
32.771, 1.000, 5.972
32.902, 1.000, 5.972
33.034, 1.000, 5.985
33.166, 1.000, 5.985
33.297, 1.000, 5.985
33.429, 1.000, 5.997
33.561, 1.000, 5.997
33.693, 1.000, 5.985
33.824, 1.000, 5.997
33.956, 1.000, 6.010
34.089, 1.000, 6.010
34.221, 1.000, 6.010
34.353, 1.000, 6.010
34.485, 1.000, 6.010
34.618, 1.000, 6.010
34.750, 1.000, 6.035
34.883, 1.000, 6.023
35.015, 1.000, 6.023
35.148, 1.000, 6.023
35.280, 1.000, 6.035
35.413, 1.000, 6.048
35.546, 1.000, 6.035
35.679, 1.000, 6.035
35.811, 1.000, 6.035
35.944, 1.000, 6.048
36.077, 1.000, 6.061
36.211, 1.000, 6.048
36.344, 1.000, 6.048
36.477, 1.000, 6.048
36.610, 1.000, 6.061
36.743, 1.000, 6.073
36.877, 1.000, 6.061
37.010, 1.000, 6.061
37.143, 1.000, 6.061
37.277, 1.000, 6.073
37.410, 1.000, 6.073
37.544, 1.000, 6.061
37.677, 1.000, 6.073
37.811, 1.000, 6.061
37.944, 1.000, 6.098
38.078, 1.000, 6.061
38.212, 1.000, 6.061
38.345, 1.000, 6.073
38.479, 1.000, 6.061
38.612, 1.000, 6.098
38.746, 1.000, 6.073
38.880, 1.000, 6.061
39.013, 1.000, 6.073
39.147, 1.000, 6.098
39.281, 1.000, 6.073
39.414, 1.000, 6.061
39.548, 1.000, 6.073
39.681, 1.000, 6.073
39.815, 1.000, 6.111
39.949, 1.000, 6.061
40.083, 1.000, 6.073
40.216, 1.000, 6.073
40.350, 1.000, 6.111
40.484, 1.000, 6.061
40.618, 1.000, 0.619
40.513, 1.000, 3.018
40.579, 1.000, 4.205
40.672, 1.000, 4.205
40.764, 1.000, 4.192
40.856, 1.000, 4.205
40.949, 1.000, 4.179
41.041, 1.000, 4.167
41.133, 1.000, 4.167
41.224, 1.000, 4.167
41.316, 1.000, 4.179
41.408, 1.000, 4.167
41.499, 1.000, 4.154
41.591, 1.000, 4.167
41.683, 1.000, 4.192
41.775, 1.000, 4.154
41.866, 1.000, 4.167
41.958, 1.000, 4.154
42.049, 1.000, 4.179
42.141, 1.000, 4.154
42.233, 1.000, 4.154
42.324, 1.000, 4.154
42.415, 1.000, 4.167
42.507, 1.000, 4.167
42.599, 1.000, 4.141
42.690, 1.000, 4.154
42.781, 1.000, 4.141
42.872, 1.000, 4.167
42.964, 1.000, 4.141
43.055, 1.000, 4.141
43.146, 1.000, 4.141
43.237, 1.000, 4.154
43.329, 1.000, 4.141
43.420, 1.000, 4.141
43.511, 1.000, 4.129
43.602, 1.000, 4.154
43.693, 1.000, 4.129
43.784, 1.000, 4.129
43.875, 1.000, 4.129
43.966, 1.000, 4.154
44.057, 1.000, 4.116
44.148, 1.000, 4.129
44.238, 1.000, 4.129
44.329, 1.000, 4.141
44.420, 1.000, 4.116
44.511, 1.000, 4.116
44.601, 1.000, 4.116
44.692, 1.000, 4.141
44.783, 1.000, 4.104
44.873, 1.000, 4.116
44.964, 1.000, 4.116
45.054, 1.000, 4.129
45.145, 1.000, 4.104
45.236, 1.000, 4.104
45.326, 1.000, 4.116
45.416, 1.000, 4.116
45.507, 1.000, 4.104
45.597, 1.000, 4.104
45.688, 1.000, 4.091
45.778, 1.000, 4.116
45.868, 1.000, 4.104
45.958, 1.000, 4.091
46.048, 1.000, 4.091
46.138, 1.000, 4.116
46.229, 1.000, 4.083
46.311, 1.000, 4.097
46.393, 1.000, 4.083
46.474, 1.000, 4.097
46.556, 1.000, 4.083
46.638, 1.000, 4.097
46.720, 1.000, 4.069
46.801, 1.000, 4.097
46.883, 1.000, 4.083
46.965, 1.000, 4.083
47.046, 1.000, 4.069
47.128, 1.000, 4.097
47.210, 1.000, 4.069
47.291, 1.000, 4.069
47.372, 1.000, 4.083
47.454, 1.000, 4.069
47.536, 1.000, 4.083
47.617, 1.000, 4.056
47.698, 1.000, 4.069
47.780, 1.000, 4.069
47.861, 1.000, 4.069
47.942, 1.000, 4.056
48.024, 1.000, 4.056
48.105, 1.000, 4.056
48.186, 1.000, 4.069
48.267, 1.000, 4.056
48.348, 1.000, 4.042
48.429, 1.000, 4.056
48.510, 1.000, 4.056
48.591, 1.000, 4.042
48.672, 1.000, 4.042
48.753, 1.000, 4.042
48.834, 1.000, 4.056
48.915, 1.000, 4.028
48.996, 1.000, 4.042
49.076, 1.000, 4.028
49.157, 1.000, 4.042
49.238, 1.000, 4.028
49.318, 1.000, 4.028
49.399, 1.000, 4.028
49.479, 1.000, 4.028
49.560, 1.000, 4.014
49.640, 1.000, 4.028
49.721, 1.000, 4.014
49.801, 1.000, 4.028
49.882, 1.000, 4.000
49.962, 1.000, 4.014
50.042, 1.000, 4.014
50.122, 1.000, 4.014
50.203, 1.000, 4.000
50.283, 1.000, 4.014
50.363, 1.000, 4.000
50.443, 1.000, 4.000
50.523, 1.000, 4.000
50.603, 1.000, 4.000
50.683, 1.000, 3.986
50.763, 1.000, 4.000
50.842, 1.000, 3.986
50.922, 1.000, 4.000
51.002, 1.000, 3.986
51.082, 1.000, 3.986
51.162, 1.000, 3.986
